Date,Train_Predictions,Test_Predictions
2019-10-20,0.045905523002147675,
2019-10-21,0.04542824998497963,
2019-10-22,0.04499877244234085,
2019-10-23,0.04464785009622574,
2019-10-24,0.04444872960448265,
2019-10-25,0.042348332703113556,
2019-10-26,0.04038082808256149,
2019-10-27,0.038681790232658386,
2019-10-28,0.03726368024945259,
2019-10-29,0.036203689873218536,
2019-10-30,0.03554667532444,
2019-10-31,0.035119205713272095,
2019-11-01,0.03488432988524437,
2019-11-02,0.03478836640715599,
2019-11-03,0.03473572060465813,
2019-11-04,0.034733567386865616,
2019-11-05,0.03480011597275734,
2019-11-06,0.03489280864596367,
2019-11-07,0.03488122671842575,
2019-11-08,0.03485013544559479,
2019-11-09,0.03459580987691879,
2019-11-10,0.03425443544983864,
2019-11-11,0.033782076090574265,
2019-11-12,0.03332839906215668,
